name,artists,id,release_date,hit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
Embers,Owl City,61M3DuWap0Y0RcFmWcrcQP,2012-01-01,0.0,0.606,0.854,0,-5.151,1,0.0524,0.000939,0.0,0.232,0.468,123.044,225213,4
Emily,MIKA,0zjoHXeNiApaoXLy7tsVp3,2012-01-01,0.0,0.722,0.793,10,-4.086,1,0.0449,0.00306,0.0059,0.267,0.667,126.058,213093,4
Emmylou,First Aid Kit,5yQrOvXWli8C7R6j56rowR,2012-01-24,0.0,0.512,0.612,6,-5.831,1,0.0293,0.469,0.000144,0.1,0.371,88.271,258000,4
Empathy,Alanis Morissette,5j6UUODoj62IdAi5bJdQCz,2012-08-22,0.0,0.528,0.768,4,-6.709,1,0.033,0.00186,1.77e-06,0.155,0.407,97.937,240400,4
End of the Line,Sleigh Bells,7v2VkodisYqQhcFiPjVsDw,2012-02-21,0.0,0.428,0.937,7,-4.935,1,0.0423,0.354,0.873,0.302,0.575,141.97,218067,4
End of Time,Lacuna Coil,5aDNR9kL3HsG3kUAeuguHl,2012-01-20,0.0,0.491,0.851,7,-4.216,1,0.0349,0.000422,0.0,0.116,0.247,107.978,232467,4
Endless Summer,Aaron Lewis,4qaaUH48nIud5RJJU6bkBy,2012-11-13,0.0,0.517,0.751,8,-4.28,1,0.0424,0.342,0.0,0.0809,0.666,170.001,202307,4
Enemies,Shinedown,1SDl9wY1MqbpJQW0yKEWxL,2012-03-23,0.0,0.507,0.966,1,-2.635,1,0.046,0.00159,0.0,0.336,0.502,136.035,188093,4
Enemy,Nelly Furtado,6cy98YLdBjhbXPePlmk88o,2012-01-01,0.0,0.724,0.709,4,-6.609,1,0.0432,0.0319,0.342,0.329,0.411,120.004,258067,4
Enough Of No Love,"Keyshia Cole, Lil Wayne",759b29QKmhaVSAuMp6AfWr,2012-01-01,1.0,0.64,0.624,10,-5.831,0,0.152,0.0177,0.0,0.296,0.464,86.802,229427,4
Enough Said,"Drake, Aaliyah",26Hz7W8xCzHTlFRZbiIkMo,2013-02-04,0.0,0.424,0.508,0,-7.812,0,0.0778,0.605,0.0,0.0828,0.35,94.521,236591,4
Eternity,"Paul van Dyk, Adam Young",1f85SgTmGOZNEpbAQ1HPzV,2012,0.0,0.655,0.701,0,-6.822,1,0.0331,0.0635,1.14e-06,0.13,0.47,127.982,202733,4
Euphoria,Loreen,2knr7ikPt4l7bk92qS4ZXW,2012-10-19,0.0,0.518,0.679,11,-5.406,0,0.0355,0.079,4.85e-05,0.0588,0.106,132.146,214133,4
Euphoria,Usher,4Ir9AFLOMPgb8IJ38WbEIp,2012-06-12,0.0,0.594,0.771,1,-6.2,1,0.0445,0.124,3.32e-05,0.0854,0.423,127.942,260453,4
Even If,Kutless,0doySuZQO8cG1HGHAlo99j,2012-01-01,0.0,0.47,0.655,1,-5.478,1,0.0268,0.515,0.0,0.11,0.284,78.96,219973,4
Ever Enough,A Rocket To The Moon,1OBNzxKB8SAi2LpVjeAp8y,2013-01-29,0.0,0.356,0.625,1,-3.455,1,0.0317,0.219,0.0,0.107,0.293,165.902,187293,4
Every Inch Of You,The Darkness,1ityvbJou3TgUaDD3KxpJm,2012-08-21,0.0,0.43,0.83,2,-3.285,1,0.0442,0.0239,0.0,0.117,0.609,122.806,184773,4
Every Night I Say a Prayer,Little Boots,7BhbGHElkQFCMoX2YoZq7p,2012-04-23,0.0,0.707,0.895,0,-5.474,1,0.0628,0.0282,5.66e-05,0.0718,0.415,122.024,218702,4
Every Single Night,Fiona Apple,6HPZo9krwjbhMGKbqVkkDQ,2012-06-18,0.0,0.687,0.195,0,-12.612,1,0.0603,0.859,0.0,0.226,0.402,125.949,209387,4
Every Storm (Runs Out Of Rain),Gary Allan,6hIS1u7nuJmFE12rXAPMxm,2012-01-01,1.0,0.535,0.723,0,-6.984,1,0.0347,0.0419,3.55e-06,0.206,0.349,107.019,226080,4
Everybody Have A Good Time,The Darkness,6qAUBPto1avNLi9nIMdUQk,2012-08-21,0.0,0.652,0.933,2,-3.517,1,0.0492,0.00568,0.000136,0.0962,0.787,128.011,287867,4
Everyday Birthday (feat. Chris Brown & Ludacris),"Swizz Beatz, Chris Brown, Ludacris",1ZmqAyApLovDU9kdWlmoR4,2012-11-02,0.0,0.691,0.816,1,-5.214,1,0.161,0.000784,0.0,0.599,0.639,128.049,211494,4
Everyone Will Die,Motion City Soundtrack,56C15uFZ7DQUg4vVFMYgIZ,2012-06-12,0.0,0.484,0.66,3,-5.829,1,0.0332,0.358,0.0,0.201,0.411,119.904,166040,4
Everything But You,Kip Moore,5xTfBHpJTpPk5Wk1RnEe3M,2012-01-01,0.0,0.575,0.722,10,-5.977,1,0.0338,0.0318,0.0,0.303,0.324,93.921,236173,4
Everything Has Changed,"Taylor Swift, Ed Sheeran",4NAmRvqSITAAzKWnC8yRq3,2012-10-22,1.0,0.624,0.458,6,-6.755,1,0.0287,0.36,3.89e-06,0.303,0.436,80.017,243933,4
Everything Is Embarrassing,Sky Ferreira,70v5mCvyPRquTyU7qTIU81,2012-01-01,0.0,0.666,0.786,0,-5.715,1,0.0394,0.0532,0.0,0.0476,0.6,117.126,249907,4
Everything Is Sound,Jason Mraz,61uAuQITuz62vOnGXQslaA,2012-04-13,0.0,0.499,0.562,9,-8.238,1,0.0609,0.511,0.0,0.143,0.436,166.506,285547,4
Everything That I Got (Bimbo Jones Album Mix),"Kristine W, Bimbo Jones",74X17WRNdBmLjGAfpQq6WK,2012-09-25,0.0,0.806,0.836,5,-4.851,1,0.098,0.00353,3.05e-05,0.0711,0.871,127.988,239533,4
Everything Wrong,Martha Wainwright,0Ti1PMipToA5nPsCCjhkef,2012-10-15,0.0,0.379,0.42,2,-9.99,1,0.0331,0.513,4.5e-06,0.107,0.149,118.159,262813,4
Exorcismic Breeding Knife,of Montreal,2XFAWyGZDwTrk8NffNOld7,2012-02-07,0.0,0.155,0.631,5,-8.303,0,0.0416,0.315,0.735,0.139,0.0425,106.167,460067,4
Explode,Cover Drive,1VgrtH747pclqFPyMPEit9,2012-05-07,0.0,0.761,0.678,2,-6.136,0,0.0321,0.0529,0.000673,0.137,0.392,100.961,188917,4
Explorers,Muse,0rlB9MM5FKeRnvJiWOVRYY,2012-09-24,0.0,0.186,0.525,0,-7.587,1,0.0292,0.241,5.29e-05,0.108,0.0523,89.789,346507,4
Explosions,Ellie Goulding,2AMEPKeicePOewTaGLYqec,2012-01-01,1.0,0.299,0.534,5,-6.566,1,0.0314,0.704,0.0,0.328,0.16,95.929,243886,4
Express Yourself,Labrinth,0hXJmucLNpF138QY9FJvsT,2012-04-02,0.0,0.632,0.778,9,-3.786,1,0.173,0.108,8.37e-05,0.0793,0.489,93.878,243053,4
Eye On It,TobyMac,3V0AATUE6GiVfFXqRGeIML,2012-01-01,0.0,0.54,0.951,11,-2.911,0,0.0492,0.000179,5.67e-06,0.214,0.513,124.97,187865,4
Eyeoneye,Andrew Bird,0wL8YgOWdSN8J24cfF0qeL,2012-03-06,0.0,0.477,0.607,0,-6.517,1,0.035,0.0551,0.0,0.0789,0.548,126.545,243230,4
Eyes Open,Taylor Swift,7wjbSn8QHsxqKXU5M0jXGM,2012-01-01,1.0,0.598,0.724,7,-7.225,1,0.0345,0.00678,0.00182,0.0839,0.297,137.115,244587,4
Eyez,P.O.D.,4hPkDCciOFvoiisKeS66pz,2012-07-10,0.0,0.59,0.908,3,-3.333,1,0.0509,0.000227,0.000875,0.187,0.73,143.035,166533,4
Fuck Time,Green Day,0aa5ab14xrlJm3GEmwDdtc,2012-11-13,0.0,0.625,0.892,11,-3.194,0,0.0606,0.000702,0.0868,0.127,0.45,131.982,165773,4
Facemelt,Rita Ora,70Dud41mxyA6UDNe8fWPru,2012,0.0,0.747,0.785,2,-3.688,1,0.0621,0.162,8.13e-05,0.0722,0.425,127.556,92960,4
Fade Into You,"Nashville Cast, Sam Palladio, Clare Bowen",4u7BVXGvQ07sHvll7V0DMv,2013-01-01,0.0,0.687,0.209,6,-12.436,0,0.0315,0.887,0.000861,0.125,0.269,112.551,211947,3
Faded,"Tyga, Lil Wayne",2NRUU0gP1d8Yif8CpsCW8l,2012-01-01,1.0,0.831,0.667,1,-8.438,1,0.188,0.0103,0.0,0.35,0.339,95.073,206667,4
Fading Listening,Shiny Toy Guns,1Ep9aoDnFrdxLlMixeFOgf,2012-10-22,0.0,0.721,0.583,0,-8.691,1,0.0259,0.254,0.649,0.319,0.557,119.959,206160,4
Failbait - Original Mix,"deadmau5, Cypress Hill",67PaghTVpK6ebWYUARQ02y,2012-09-25,0.0,0.754,0.864,1,-7.857,1,0.399,0.0442,0.000273,0.137,0.773,94.157,289188,4
Failure,Sixpence None The Richer,3gz9bDqht2uBksVRtVf2hc,2012-08-07,0.0,0.327,0.36,0,-9.046,1,0.0437,0.322,1.98e-05,0.166,0.452,53.816,212920,4
Faith When I Fall,Kip Moore,5M7WIlp1cAgAFqrXz89EoK,2012-01-01,0.0,0.493,0.531,6,-8.026,1,0.0342,0.0199,5.9e-05,0.121,0.127,150.111,281867,4
Faithful,Hawk Nelson,5cEc0kGKrZVcYqPCr1TC8g,2013-04-02,0.0,0.44,0.871,3,-4.588,1,0.0358,0.00324,0.0,0.123,0.385,130.325,248760,4
Fall,Justin Bieber,7zMMgJ8cSCg4iPuoxWtTyL,2012-06-15,0.0,0.607,0.754,11,-4.321,1,0.0412,0.259,0.0,0.111,0.606,82.995,248387,4
Fall From the Grace of Love,Don Felder,1jU6RoawGJF6fNsvrkLISV,2012-10-09,0.0,0.618,0.658,8,-5.712,1,0.025,0.00657,0.0,0.0646,0.488,106.007,224893,4
Fall In Love (feat. will.i.am),"Rita Ora, will.i.am",4ACPTYOo3dzLhxL4eaMVV2,2012,0.0,0.707,0.684,5,-3.538,0,0.144,0.00708,6.11e-06,0.151,0.689,129.946,253600,4
Fall Of '82,The Shins,0oaNUiiRb6cGRYzf0wsqPd,2012-03-16,0.0,0.687,0.578,9,-6.686,1,0.0239,0.0106,3.78e-05,0.192,0.751,97.0,228347,4
Fallen World,DragonForce,6jFuNFFmT9bmxdE5BjviAu,2012-04-17,0.0,0.502,0.983,6,-3.364,0,0.0693,5.71e-05,0.000246,0.321,0.499,110.023,248000,4
Falling Free,Madonna,2Qhfz7SNghJ9H1JclZnbpd,2012-01-01,0.0,0.268,0.182,9,-11.159,1,0.0363,0.925,4.93e-05,0.156,0.193,73.611,313400,5
Family,Joe Walsh,1ldoYUpE5PehaSypDDAKq8,2012-01-01,0.0,0.562,0.503,8,-7.11,1,0.0239,0.134,0.0,0.208,0.159,103.998,261707,3
Family,TobyMac,1VAVGF84xWOXojCoOjKsvV,2012-01-01,0.0,0.437,0.432,11,-5.549,1,0.029,0.876,0.0,0.108,0.478,154.149,226720,4
Fanatic,Heart,3p5HhHJI3cHtpRqkp2yHAZ,2012-10-02,0.0,0.529,0.95,7,-5.324,1,0.0612,0.00242,0.000164,0.143,0.445,132.089,222200,4
Far And Away,"Slash, Myles Kennedy And The Conspirators",7ErweBxxIafhRfcAA0y4qM,2012-01-01,0.0,0.508,0.467,11,-8.642,1,0.0274,0.094,1.32e-06,0.115,0.337,132.034,314693,4
Fatal Shore,Andrew Bird,2O69naTX5kWnLX5WvgHK0W,2012-03-06,0.0,0.702,0.263,9,-12.102,0,0.0562,0.527,0.0264,0.101,0.324,134.29,301936,4
Father Time,Animal Collective,7A9PULNp1NKk2Me1GGgyaJ,2012-09-04,0.0,0.623,0.794,9,-7.366,0,0.081,0.105,0.00036,0.345,0.684,122.033,274067,4
Fatty Boom Boom,Die Antwoord,0DlgK6jvsAK8eaaWg6k22q,2012-01-31,0.0,0.883,0.85,2,-4.964,1,0.211,0.151,1.82e-05,0.158,0.707,93.951,225987,4
Feather On the Clyde - Acoustic,Passenger,1ANVLVRW3AoXVIlG2ZwaK1,2012-06-12,0.0,0.534,0.0921,10,-18.54,0,0.0419,0.956,4e-05,0.0813,0.437,117.552,225573,3
Feel Again,OneRepublic,75hLNJfiXV5k2YGrbGEW51,2014-01-01,1.0,0.467,0.815,7,-7.929,0,0.0524,0.0198,1.23e-06,0.118,0.335,140.047,185080,4
Feel Alive - Revolution Remix,"Fergie, Pitbull, DJ Poet",6POSKis0esqhzYaHY6VPkO,2012-01-01,0.0,0.627,0.932,0,-3.556,1,0.113,0.0405,2.91e-05,0.786,0.358,128.01,247080,4
Feel Like a Rock Star (Duet with Tim McGraw),"Kenny Chesney, Tim McGraw",6IwjYtPMOebrz61UEayrrS,2012-06-19,1.0,0.475,0.896,6,-4.749,1,0.035,0.00318,0.0,0.29,0.868,169.999,208240,4
Feel That Again,Jason Aldean,4uauJPFh3P9ITHHtNhcCeF,2012-10-16,0.0,0.506,0.837,0,-4.652,1,0.0351,0.0202,0.0,0.292,0.546,145.119,201667,4
Feel the Love (feat. John Newman),"Rudimental, John Newman",0nypsuS2jtogLaJDcRQ4Ya,2012-05-14,0.0,0.389,0.706,1,-6.849,1,0.0593,0.0026,0.000182,0.686,0.238,179.911,245187,4
Feel This Moment (feat. Christina Aguilera),"Pitbull, Christina Aguilera",0Hf4aIJpsN4Os2f0y0VqWl,2012,1.0,0.673,0.758,7,-3.632,1,0.158,0.039,0.0,0.341,0.542,135.956,229507,4
Feel To Follow,The Maccabees,2a7dgVx8Sx9oRE3iEPWcEa,2011-01-01,0.0,0.51,0.672,9,-6.208,0,0.0521,0.00298,0.0293,0.0979,0.374,91.447,209293,4
Feelin' Single,R. Kelly,3h9uGxM4NhujCqfhmZYQBH,2012-06-22,0.0,0.709,0.682,9,-6.437,1,0.0988,0.135,0.0,0.0609,0.682,106.965,209467,4
Feels Good at First,Train,1TYnyC8RLvMF9k6LKZi3pk,2012-04-17,0.0,0.69,0.376,7,-7.023,1,0.0276,0.456,0.0,0.093,0.358,109.88,182973,4
Feels So Real,Edens Edge,3BO7yxyGp0Yc8t4RyOEx0X,2012-01-01,0.0,0.436,0.49,4,-5.403,1,0.0286,0.751,1.3e-06,0.0829,0.127,175.974,248320,4
Felt,Garbage,6Hw5Y74oIxF7gWbUBw2maG,2012-05-14,0.0,0.459,0.915,8,-4.435,1,0.0369,2.67e-05,0.801,0.0265,0.531,134.039,206760,4
Females Welcomed,"Trinidad James, Reija Lee",1tV9fQ5091zN2kNsqqFuJQ,2012-11-28,0.0,0.722,0.619,9,-8.324,0,0.352,0.0829,0.0,0.0533,0.585,140.03,192026,4
Fiction,The xx,40Gp0YR5kj8vT7Z55YzTFM,2012-09-10,0.0,0.785,0.362,7,-13.785,0,0.0373,0.693,0.411,0.0897,0.641,115.022,176480,4
Figure 8,Ellie Goulding,65LYxR6Id1nc8nGSOEnunI,2012-01-01,0.0,0.383,0.781,7,-4.416,0,0.0519,0.0348,0.0,0.109,0.189,147.904,247440,4
Figure It Out,Serj Tankian,6naAIxfTuG2Hh9NZubguP0,2012-07-06,0.0,0.473,0.982,9,-2.707,1,0.126,6.52e-05,0.00464,0.0658,0.463,159.972,172187,4
Filth Friends Unite,I See Stars,46muDjhBE7uR4nrka2zI1G,2012-03-13,0.0,0.23,0.949,0,-3.634,1,0.168,7.39e-05,0.275,0.089,0.132,179.893,239840,4
Finally Found You,"Enrique Iglesias, Sammy Adams",0F6RPDtMi519sr7sl2gOVv,2012-01-01,1.0,0.622,0.881,6,-4.871,0,0.0956,0.0109,0.0,0.348,0.664,127.958,220813,4
Find Me A Baby,Josh Turner,7uZ1Q3XhcDDdPr6Wjn2JbY,2012-01-01,0.0,0.525,0.737,4,-4.253,1,0.0519,0.198,1.96e-05,0.114,0.833,172.013,218507,4
Find Our Way,Our Lady Peace,55aic0PhDaMV7AkMOkElRt,2012-04-17,0.0,0.32,0.689,0,-8.057,1,0.0493,0.00864,0.0746,0.121,0.0662,103.014,289280,4
Fingers Never Bleed,Yeasayer,4KWOOcregK20ZaUpF7NZhp,2012-08-21,0.0,0.733,0.8,8,-6.155,0,0.0384,0.0418,0.598,0.135,0.843,114.98,269800,4
Fire,Raghav,6SqZyF1bclpd7CX7roKgop,2012-04-10,0.0,0.62,0.815,0,-5.245,1,0.0313,0.000314,0.000232,0.204,0.161,129.991,249413,4
Fire,Jake Bugg,5XeJ8Ky5bhOcjolHGyIYzm,2012-01-01,0.0,0.631,0.17,7,-11.232,1,0.0685,0.914,0.0,0.494,0.388,122.434,105733,4
Fire Burns,Nicki Minaj,6XsjshYIdgeEwbVoHq4pCr,2012-01-01,0.0,0.573,0.724,11,-6.72,1,0.0595,0.108,0.00216,0.144,0.366,93.917,179747,4
Fire From The Sky,Shadows Fall,2goEtRkbZHhrq8Y35wao8I,2012-05-15,0.0,0.255,0.928,7,-4.373,1,0.0637,6.45e-05,0.24,0.33,0.319,125.04,295933,4
Fire In The Henhouse,Our Lady Peace,1MxTGOAQeurzt2fSWTrxJ8,2012-04-17,0.0,0.623,0.94,6,-6.39,0,0.0533,0.0329,0.000287,0.0777,0.325,109.019,210733,4
Fire Over Water (feat. Juliette Lewis),"DJ Fresh, Juliette Lewis",7qrErvkiZDYEQ5d326JXFm,2012-09-28,0.0,0.354,0.91,5,-3.413,1,0.0391,4.4e-05,0.000539,0.144,0.396,174.005,219947,4
Fire We Make,"Alicia Keys, Maxwell",5VIUVUvwHPM2vJaQpznd5W,2012-11-26,0.0,0.434,0.403,10,-11.791,1,0.205,0.402,3.81e-06,0.0617,0.383,67.363,321360,4
Fireflies,Leona Lewis,2GxQs37oHtx0dPO8d2Nor0,2012-10-15,0.0,0.487,0.679,1,-3.885,1,0.0268,0.199,0.00139,0.0979,0.0611,171.962,235267,4
Firewood,Regina Spektor,4jUQuhSLehLJucHfos6vIg,2012-05-25,0.0,0.497,0.13,1,-12.636,1,0.0383,0.936,0.00141,0.099,0.178,104.803,291720,3
First Kiss,A Rocket To The Moon,4AS2FmiVH9vcHpsf8cedLV,2013-01-29,0.0,0.34,0.654,7,-2.534,1,0.0308,0.0524,0.0,0.301,0.397,188.95,194467,4
Fish Weren't Bitin,Craig Morgan,5aW2kApky8LthH0ti8yCIg,2012-02-28,0.0,0.512,0.706,0,-4.965,1,0.0279,0.0446,0.0,0.344,0.484,169.988,190440,4
Fitzpleasure,alt-J,7DdXf9x75iEVCHWfoRwRuR,2012-09-18,0.0,0.582,0.604,9,-6.962,1,0.0493,0.134,0.000957,0.102,0.341,143.952,219400,4
Fjögur píanó,Sigur Rós,0gsm55ZYdjJd4zKCAftj7p,2012-05-23,0.0,0.137,0.139,4,-19.434,1,0.0376,0.833,0.856,0.123,0.048,65.193,470000,4
Flaws,Bastille,5lF3QADoOib1P028Dj0hbn,2012-01-01,0.0,0.579,0.656,8,-7.09,1,0.035,0.367,1.17e-06,0.0812,0.423,144.091,217865,4
Flesh And Bone,The Killers,2NiKqnDaUJHq8l67t4509u,2012-09-17,0.0,0.581,0.921,7,-4.454,0,0.0353,0.00627,0.000108,0.395,0.437,124.447,239333,4
Flower,Kylie Minogue,3uNhp4Fp1BXZkK942BF5UJ,2012-10-24,0.0,0.438,0.392,11,-8.976,0,0.0273,0.818,0.0,0.0842,0.239,141.716,212107,4
Flutes,Hot Chip,4Z03QyhMr9NIbMwKnajzwT,2012-06-12,0.0,0.691,0.71,10,-6.351,0,0.0322,0.034,0.00225,0.0903,0.332,118.006,425320,4
Fly On the Wall,Thousand Foot Krutch,61nJplehv0WVUKMQX0pd8O,2012-04-17,0.0,0.61,0.663,4,-5.871,0,0.0322,0.00235,0.0,0.269,0.33,120.027,242772,4
Folk Hero Schtick,Yeasayer,6WumsfihsYxv2hX9GX8l78,2012-08-21,0.0,0.656,0.783,5,-8.09,0,0.102,0.0592,0.191,0.371,0.577,119.989,278253,4
Follow Me,Muse,6r9tjMWLv8fNdZKKTnqCEr,2012-09-24,0.0,0.279,0.817,3,-5.801,1,0.0586,0.00126,2.01e-05,0.141,0.0842,135.258,230920,4
For A Fool,The Shins,4c7KZ53NlI37sWXbaJhPOq,2012-03-16,0.0,0.604,0.45,3,-6.984,1,0.0264,0.354,0.000169,0.108,0.424,109.911,236613,3
For All,Far East Movement,1IG3TV1gUBNALBYPuQ2Rbx,2012-01-01,0.0,0.553,0.804,10,-6.694,1,0.448,0.0262,0.0,0.228,0.504,175.982,222720,4
For Baltimore,All Time Low,6kYGBXtrbXtl1vcbmD1bWG,2012-10-09,0.0,0.363,0.952,11,-4.155,1,0.067,7.47e-05,0.0,0.0887,0.464,166.727,188992,4
For My Sake,Shinedown,1w7CYRHXbGOkpjnjuMcqRh,2012-03-23,0.0,0.414,0.959,2,-3.245,0,0.0868,0.000528,0.0,0.252,0.586,166.006,227213,4
For the Animals,The Cult,6aYIGBgQl0kV0o7aK6Xb1O,2012-05-20,0.0,0.423,0.989,2,-2.987,1,0.0559,0.000908,0.105,0.641,0.373,141.922,268032,4
For The Love Of God,"Josh Turner, Ricky Skaggs",0KjlHsHYeY7CVKrM8ZW3yZ,2012-01-01,0.0,0.6,0.851,5,-6.147,1,0.0379,0.232,0.000554,0.463,0.626,107.889,247013,4
For The Record,Kathleen Edwards,2bQPB87qT505K6zu9iibM3,2012-01-01,0.0,0.654,0.313,0,-11.919,1,0.0362,0.922,0.0402,0.117,0.0773,118.128,426600,4
For The Rest Of My Life,Third Day,4KSNECr6ZETxjBB8t6I5n5,2012-11-02,0.0,0.491,0.812,0,-5.937,1,0.0428,0.0632,1.01e-05,0.374,0.691,92.516,168093,4
For You,Keith Urban,64bWFjtzBRVSllQz9H2RAY,2012-01-01,1.0,0.416,0.747,11,-7.753,0,0.0519,0.0116,0.000124,0.0625,0.304,170.107,289560,4
Forever,Aaron Lewis,0L2HMFUkahBoB4xn2ufc1h,2012-11-13,0.0,0.555,0.622,8,-5.741,1,0.0275,0.00887,4.48e-05,0.121,0.266,137.954,269867,4
Forever - Lindstrøm & Prins Thomas Remix,"HAIM, Prins Thomas, Lindstrøm",1yIzMepgGJ2ViB1yvlfn76,2012-11-11,0.0,0.78,0.794,0,-8.375,1,0.0379,0.0386,0.0797,0.0969,0.813,118.003,391260,4
Forever Changed,Carrie Underwood,2XUtQEj7ms4ZzkK8Dck9yk,2012-05-01,0.0,0.396,0.339,11,-9.995,1,0.0303,0.867,0.000407,0.13,0.302,130.874,242427,4
Forever I've Known,The Maccabees,4PvdygYPkfEDFayHn1AHJ6,2011-01-01,0.0,0.233,0.576,2,-7.59,0,0.0363,0.0702,0.858,0.461,0.203,105.143,321507,4
"Forget - Live from Spotify, NYC",Lianne La Havas,1gpyfbutOl79qgVjMrZQOe,2012-07-09,0.0,0.558,0.38,10,-12.971,0,0.0988,0.936,0.000228,0.147,0.485,96.045,278692,4
Forgiveness,Matthew West,0CKKKckCxCLgGMBN9r3SCR,2012-01-01,0.0,0.407,0.669,0,-5.166,1,0.0337,0.00737,1.13e-05,0.135,0.197,178.21,267347,4
Forgiveness,"TobyMac, Lecrae",4u9iYaJyx92KzhK6rAFlSu,2012-01-01,0.0,0.612,0.863,8,-2.124,0,0.0379,0.0671,0.0,0.11,0.618,87.031,254014,4
Forrest Gump,Frank Ocean,4YZbVct8l9MnAVIROnLQdx,2012-07-10,0.0,0.701,0.417,6,-7.818,0,0.0329,0.0888,0.000648,0.375,0.186,95.003,194840,4
Fraction Of A Man,Jerrod Niemann,22vwTZevP4DJv3t0FwgFN5,2012-10-02,0.0,0.628,0.404,9,-9.873,1,0.041,0.769,0.000337,0.55,0.59,120.861,255307,4
Frank D. Fixer,Jason Mraz,5noTaf7614u8970wOMYgIE,2012-04-13,0.0,0.662,0.667,7,-7.732,1,0.0293,0.108,1.05e-06,0.131,0.545,90.982,285160,4
Freak,KISS,1iDcKQItcVeNWNK81lIJr4,2012-01-01,0.0,0.368,0.953,3,-3.07,0,0.0597,0.0469,0.0,0.0684,0.447,91.392,215120,4
Freak Like Me,Santigold,41s9WeXtFIkYAebdoJXM7F,2012-04-21,0.0,0.754,0.669,11,-6.253,1,0.19,0.085,0.00208,0.0991,0.813,179.086,137653,4
Freakshow,Hinder,2vZku0WVvRoXSsdU3G2tyU,2012-01-01,0.0,0.525,0.98,6,-3.763,0,0.0913,0.00208,1.8e-05,0.0951,0.751,77.005,185200,4
Free,Haley Reinhart,6Rs9TgJibqPUHIrDW5M6AW,2012-01-01,0.0,0.591,0.688,7,-4.499,0,0.0399,0.431,0.0,0.134,0.394,125.198,249533,3
Free Drunk,Howler,5QBozBiQiv2p3DYhAzSm1C,2012-01-16,0.0,0.471,0.977,8,-3.108,1,0.0471,0.00147,0.838,0.135,0.532,120.034,207467,4
Free the House,HalfNoise,7uyQR6Et4iLloIKhIQJzaZ,2012-10-02,0.0,0.457,0.634,0,-8.414,1,0.0324,0.273,0.739,0.0772,0.0704,144.982,235787,4
Freedom,Nicki Minaj,1CSQgn4dTVadTozLlAqbrV,2012-01-01,0.0,0.552,0.687,1,-5.673,1,0.271,0.0826,0.0,0.123,0.341,180.126,287440,4
Freedom At 21,Jack White,62jFrzCMncwCQTnt8RcHw7,2012-04-20,0.0,0.38,0.763,9,-11.383,1,0.0465,9.69e-05,0.0248,0.592,0.522,160.611,171640,4
Freedom Fighter,Aerosmith,0CurQ57S1VKeQWGvKGVHWD,2012-11-06,0.0,0.473,0.932,11,-3.924,0,0.0361,0.00946,0.0159,0.378,0.342,136.055,199320,4
Friends We Won't Forget,Lee Brice,17wOzNAceJ9qxdyK0Yqes0,2012-04-24,0.0,0.348,0.895,8,-5.268,1,0.0683,0.0104,0.0,0.231,0.361,173.963,218947,4
Front Porch Thing,Little Big Town,3BDUze6sJ5UC6fgyU1z94W,2013-01-01,0.0,0.476,0.673,9,-4.671,1,0.0346,0.03,0.0,0.292,0.687,139.807,206067,4
"F**kin' Problems (feat. Drake, 2 Chainz & Kendrick Lamar)","A$AP Rocky, Drake, 2 Chainz, Kendrick Lamar",4X5f3vT8MRuXF68pfjNte5,2013,1.0,0.853,0.693,1,-6.87,1,0.275,0.0239,0.0,0.11,0.662,95.967,233787,4
Fuji-san,Patti Smith,2lUK4wPSPAY5pwUEl30j5Z,2012-06-01,0.0,0.45,0.733,2,-7.961,1,0.0367,0.0243,0.00246,0.0843,0.449,120.819,252573,4
Fumble,Trey Songz,6d9vjIEw72udfGxAYAokKF,2012-08-17,0.0,0.499,0.687,0,-6.058,1,0.0604,0.0508,0.0,0.413,0.41,128.228,237640,4
Funk 50,Joe Walsh,00cn3uXr39KiQHji1nlDO2,2012-01-01,0.0,0.723,0.972,4,-3.762,1,0.148,0.0798,0.453,0.115,0.779,96.922,117307,4
Future This,The Big Pink,45lBwfxEcqEUVSHna0PsGH,2012-01-16,0.0,0.591,0.705,0,-8.177,1,0.0332,0.0277,2.21e-06,0.34,0.362,93.033,236880,4
G Season (feat. Meek Mill),"T.I., Meek Mill",2cb9RKENfD7QliJ6LUMQPM,2012-12-18,0.0,0.662,0.708,1,-4.91,1,0.132,0.0137,0.0,0.244,0.446,110.602,237013,5
"Gandhi Mate, Gandhi",Enter Shikari,3Tm0clj0r4XLNN3OTJhukJ,2012-01-17,0.0,0.412,0.799,10,-7.047,0,0.233,0.0254,2.17e-06,0.525,0.476,140.488,266347,4
Gang Bang,Madonna,5IYWdpFJAeKLggc7B8xtJm,2012-01-01,0.0,0.822,0.712,10,-8.838,0,0.0816,0.00452,0.446,0.071,0.279,127.006,326040,4
Gangnam Style (강남스타일),PSY,03UrZgTINDqvnUMbbIMhql,2012-01-01,1.0,0.727,0.937,11,-2.871,0,0.286,0.00417,0.0,0.091,0.749,132.067,219493,4
Gas Pedal,"Sage The Gemini, Iamsu!",1UMKquW1olreYO1LlLmTqi,2014-03-25,1.0,0.843,0.538,1,-8.028,1,0.0833,0.0273,0.0,0.124,0.428,97.49,208160,4
