artist,isNew,last,peak,rank,title,week
Chris Brown Featuring T-Pain,False,100,74,74,Kiss Kiss,2
Paramore,False,73,34,75,Misery Business,10
Aly & AJ,False,67,17,76,Potential Breakup Song,13
My Chemical Romance,False,80,67,77,Teenagers,15
Good Charlotte,False,85,78,78,I Don't Wanna Be In Love (Dance Floor Anthem),3
Jason Michael Carroll,False,79,79,79,Livin' Our Love Song,4
UGK Featuring OutKast,False,78,70,80,Int'l Players Anthem (I Choose You),7
Cassidy Featuring Swizz Beatz,False,95,81,81,My Drink N' My 2 Step,2
Jonas Brothers,False,76,17,82,S.O.S.,7
"DJ Khaled Featuring T-Pain, Trick Daddy, Rick Ross & Plies",False,93,83,83,I'm So Hood,2
Clay Walker,False,89,84,84,Fall,3
George Strait,False,90,85,85,How 'Bout Them Cowgirls,3
Juanes,False,99,86,86,Me Enamora,2
Josh Turner,False,96,87,87,Firecracker,2
"Wyclef Jean Featuring Akon, Lil Wayne & Niia",False,94,88,88,Sweetest Girl (Dollar Bill),2
Gym Class Heroes,False,81,46,89,Clothes Off!!,6
Swizz Beatz,False,84,84,90,Money In The Bank,4
Playaz Circle Featuring Lil Wayne,True,0,91,91,Duffle Bag Boy,1
T.I.,False,77,9,92,Big Things Poppin' (Do It),18
Mims,False,83,32,93,Like This,20
Gucci Mane,True,0,94,94,Freaky Gurl,1
Miranda Lambert,True,0,95,95,Famous In A Small Town,1
Backstreet Boys,False,86,86,96,Inconsolable,2
Enrique Iglesias,False,97,21,97,Do You Know? (The Ping Pong Song)/Dimelo,19
R. Kelly Duet With Usher,False,91,20,98,Same Girl,20
Trey Songz,True,0,99,99,Can't Help But Wait,1
Cupid,False,87,66,100,Cupid Shuffle,12
