artist,isNew,last,peak,rank,title,week
DaBaby,True,0,69,69,SAD SHIT,1
Karol G & Nicki Minaj,False,69,42,70,Tusa,21
DaBaby Featuring A Boogie Wit da Hoodie & London On Da Track,True,0,71,71,DROP,1
JACKBOYS Featuring Young Thug,False,71,38,72,Out West,15
Jordan Davis,False,50,37,73,Slow Dance In A Parking Lot,16
DaBaby,True,0,74,74,TALK ABOUT IT,1
PARTYNEXTDOOR & Rihanna,False,61,23,75,Believe It,4
Jhene Aiko,False,70,40,76,P*$$y Fairy (OTW),14
JP Saxe Featuring Julia Michaels,False,73,73,77,If The World Was Ending,4
"NAV, Gunna & Travis Scott",False,63,17,78,Turks,4
Summer Walker & Usher,False,66,42,79,Come Thru,17
Halsey,False,65,26,80,You Should Be Sad,15
Jake Owen,False,67,39,81,Homemade,13
Miranda Lambert,False,75,75,82,Bluebird,3
"Thomas Rhett Featuring Reba McEntire, Hillary Scott, Chris Tomlin & Keith Urban",False,72,71,83,Be A Light,3
Lil Baby,False,82,31,84,Emotionally Scarred,8
DaBaby,True,0,85,85,CHAMPION,1
Kelly Clarkson,True,0,86,86,I Dare You,1
Kenny Chesney,False,79,79,87,Here And Now,3
Lil Uzi Vert,False,74,13,88,Myron,6
Scotty McCreery,False,93,89,89,In Between,2
Tory Lanez,False,64,64,90,Broke In A Minute,2
Lil Uzi Vert,False,83,20,91,That Way,8
Don Toliver,True,0,92,92,After Party,1
Noah Cyrus & Leon Bridges,False,85,85,93,July,8
Maddie & Tae,False,80,80,94,Die From A Broken Heart,2
Regard,False,96,95,95,Ride It.,2
Megan Thee Stallion,False,95,74,96,Captain Hook,3
Keith Urban,True,0,97,97,God Whispered Your Name,1
"G Herbo Featuring Chance The Rapper, Juice WRLD & Lil Uzi Vert",False,90,38,98,PTSD,4
"Bad Bunny, Jowell & Randy & Nengo Flow",False,86,81,99,Safaera,6
Rod Wave,False,98,98,100,Girl Of My Dreams,2
