artist,isNew,last,peak,rank,title,week
Adele,False,97,68,84,Rolling In The Deep,3
Justin Bieber Featuring Jaden Smith,False,0,33,85,Never Say Never,6
Nicki Minaj Featuring Eminem,False,0,56,86,Roman's Revenge,4
David Guetta Featuring Kid Cudi,False,70,46,87,Memories,16
Toby Keith,False,89,84,88,Bullets In The Gun,12
Birdman Featuring Lil Wayne,False,84,64,89,Fire Flame,8
Rihanna Featuring Britney Spears,False,0,53,90,S&M,2
The JaneDear Girls,False,98,91,91,Wildflower,2
Victorious Cast Featuring Victoria Justice,False,75,50,92,Freak The Freak Out,6
Travis Porter,False,96,93,93,Make It Rain,3
James Blunt,True,0,94,94,Stay The Night,1
Cage The Elephant,False,78,78,95,Shake Me Down,2
Sugarland,False,0,80,96,Little Miss,2
The Black Keys,False,88,87,97,Tighten Up,4
Garrett Hedlund & Leighton Meester,False,79,79,98,Give In To Me,2
Bruno Mars,False,100,85,99,Marry You,8
Yellowcard,True,0,100,100,"For You, And Your Denial",1
