artist,isNew,last,peak,rank,title,week
Rich Homie Quan,False,62,44,44,Flex (Ooh Ooh Ooh),5
Big Sean Featuring Drake,False,35,28,45,Blessings,16
Pitbull & Ne-Yo,False,37,9,46,Time Of Our Lives,24
Meghan Trainor,False,49,1,47,All About That Bass,46
Hozier,False,39,2,48,Take Me To Church,41
Florida Georgia Line,False,40,40,49,Sippin' On Fire,11
Echosmith,False,45,45,50,Bright,10
Nicki Minaj,False,66,51,51,The Night Is Still Young,3
Billy Currington,False,48,44,52,Don't It,12
A Thousand Horses,False,47,47,53,Smoke,13
Pitbull Featuring Chris Brown,False,77,54,54,Fun,2
Nicki Minaj Featuring Drake & Lil Wayne,False,46,14,55,Truffle Butter,18
Sam Smith,False,38,8,56,Lay Me Down,16
Kid Ink Featuring DeJ Loaf,False,58,57,57,Be Real,6
Ed Sheeran,False,92,58,58,Photograph,2
Chris Brown & Tyga,False,51,21,59,Ayo,20
"Kanye West Featuring Theophilus London, Allan Kingdom & Paul McCartney",False,55,15,60,All Day,12
Future,False,60,60,61,Commas,8
Kelsea Ballerini,False,69,62,62,Love Me Like You Mean It,8
Sawyer Fredericks,True,0,63,63,Old Man,1
Kenny Chesney With Grace Potter,False,68,64,64,Wild Child,10
Carrie Underwood,False,64,64,65,Little Toy Guns,10
Rihanna & Kanye West & Paul McCartney,False,56,4,66,FourFiveSeconds,18
Zac Brown Band,False,59,35,67,Homegrown,19
Jessie J,True,0,68,68,Flashlight,1
Zedd Featuring Selena Gomez,False,72,17,69,I Want You To Know,13
Fall Out Boy,False,88,70,70,Uma Thurman,7
Kelly Clarkson,False,61,21,71,Heartbeat Song,19
Canaan Smith,False,70,70,72,Love You Like That,9
"Shaggy Featuring Mohombi, Faydee, Costi",False,84,73,73,I Need Your Love,3
Jidenna Featuring Roman GianArthur,False,81,74,74,Classic Man,3
Eric Church,False,79,75,75,Like A Wrecking Ball,9
J. Cole,False,85,73,76,Wet Dreamz,7
Brantley Gilbert,False,90,77,77,One Hell Of An Amen,4
Wale Featuring Usher,False,73,73,78,The Matrimony,8
Drake,False,75,53,79,Know Yourself,14
Carly Rae Jepsen,False,76,39,80,I Really Like You,12
Easton Corbin,False,89,79,81,Baby Be My Love Song,7
Drake,False,78,26,82,Energy,15
Mumford & Sons,False,63,31,83,Believe,11
Keith Urban Featuring Eric Church,False,65,56,84,Raise 'Em Up,13
Tim McGraw With Catherine Dunn,False,82,75,85,Diamond Rings And Old Barstools,10
Ciara,False,71,43,86,I Bet,13
Nicky Jam & Enrique Iglesias,False,86,66,87,El Perdon (Forgiveness),9
Zedd Featuring Jon Bellion,True,0,88,88,Beautiful Now,1
"DJ Khaled Featuring Chris Brown, Lil Wayne & Big Sean",False,74,74,89,How Many Times,2
Kendrick Lamar,False,83,58,90,King Kunta,10
Thomas Rhett,False,0,91,91,Crash And Burn,2
Meghan Linsey,True,0,92,92,Change My Mind,1
Eric Paslay,False,91,77,93,She Don't Love You,12
Jason Aldean,False,97,53,94,Tonight Looks Good On You,5
Dillon Francis & DJ Snake,False,96,61,95,Get Low,8
Brad Paisley,False,100,96,96,Crushin' It,4
twenty one pilots,False,0,87,97,Stressed Out,2
X Ambassadors,False,95,69,98,Renegades,6
Luke Bryan,False,98,92,99,Games,5
Kevin Gates Featuring August Alsina,False,99,90,100,I Don't Get Tired (#IDGT),5
