artist,isNew,last,peak,rank,title,week
Imagine Dragons,False,82,81,81,It's Time,7
Maroon 5,False,86,42,82,One More Night,5
Drake Featuring Lil Wayne,False,73,62,83,HYFR (Hell Ya F*****g Right),20
Lil Wayne Featuring Big Sean,False,88,38,84,My Homies Still,7
Skrillex Featuring Sirah,False,83,72,85,Bangarang,20
Rita Ora,False,67,62,86,How We Do (Party),9
M83.,False,80,72,87,Midnight City,20
Thompson Square,False,84,84,88,Glass,7
Carrie Underwood,False,0,66,89,Blown Away,3
"French Montana Featuring Rick Ross, Drake, Lil Wayne",False,90,90,90,Pop That,2
Drake Featuring The Weeknd,False,87,80,91,Crew Love,18
Train,False,98,92,92,50 Ways To Say Goodbye,2
NERO,False,70,70,93,Promises,3
Thomas Rhett,False,93,93,94,Something To Do With My Hands,2
Dave Matthews Band,True,0,95,95,Mercy,1
Big & Rich,False,99,96,96,That's Why I Pray,2
The Black Keys,False,94,94,97,Gold On The Ceiling,5
Ed Sheeran,False,95,95,98,The A Team,2
Easton Corbin,False,100,99,99,Lovin' You Is Fun,3
Jennifer Lopez Featuring Pitbull,False,92,17,100,Dance Again,16
