artist,isNew,last,peak,rank,title,week
Pitbull Featuring Lil Jon,False,83,30,84,Krazy,13
Daughtry,False,85,18,85,What About Now,20
Busta Rhymes Featuring Ron Browz,False,86,86,86,Arab Money,3
Lifehouse,False,89,87,87,Broken,9
Hinder,False,90,88,88,Without You,5
George Strait,False,87,87,89,River Of Love,3
Keri Hilson Featuring Lil Wayne,True,0,90,90,Turnin Me On,1
Kenny Chesney With The Wailers,False,88,41,91,Everybody Wants To Go To Heaven,19
Lady Gaga,True,0,92,92,Poker Face,1
Avant,False,91,91,93,When It Hurts,2
Theory Of A Deadman,False,95,75,94,Bad Girlfriend,12
3OH!3,False,0,95,95,Don't Trust Me,2
Beyonce,True,0,96,96,Diva,1
Bobby V Featuring Yung Joc,True,0,97,97,Beep,1
Randy Houser,False,92,92,98,Anything Goes,5
The-Dream,True,0,99,99,Rockin' That Thang,1
Darius Rucker,True,0,100,100,It Won't Be Like This For Long,1
