artist,isNew,last,peak,rank,title,week
Hey Violet,False,69,68,68,Guys My Age,4
Blake Shelton,False,64,42,69,A Guy With A Girl,14
Starley,False,72,70,70,Call On Me,7
Sia,True,0,71,71,Helium,1
Luke Bryan,False,80,72,72,Fast,4
Eric Church Featuring Rhiannon Giddens,False,78,71,73,Kill A Word,10
XXXTENTACION,False,95,74,74,Look At Me!,2
Brett Young,False,94,75,75,In Case You Didn't Know,2
Jason Aldean,False,84,76,76,Any Ol' Barstool,4
Romeo Santos,True,0,77,77,Heroe Favorito,1
Shakira Featuring Maluma,False,67,51,78,Chantaje,14
Migos Featuring Gucci Mane,False,73,48,79,Slippery,3
Brantley Gilbert,False,79,69,80,The Weekend,7
KALEO,False,71,54,81,Way Down We Go,8
21 Savage & Metro Boomin,False,81,43,82,No Heart,17
PARTYNEXTDOOR,False,82,82,83,Not Nice,5
Kodak Black,True,0,84,84,Everything 1K,1
Ariana Grande Featuring Future,True,0,85,85,Everyday,1
Lauren Alaina,False,90,80,86,Road Less Traveled,4
Ayo & Teo,True,0,87,87,Rolex,1
DJ Suede The Remix God,True,0,88,88,Cash Me Outside (#CashMeOutside),1
PnB Rock,False,85,51,89,Selfish,15
Brett Eldredge,False,88,46,90,Wanna Be That Song,20
Alessia Cara,False,83,56,91,How Far I'll Go,11
Dierks Bentley,False,0,90,92,Black,4
Kygo x Selena Gomez,True,0,93,93,It Ain't Me,1
Kelsea Ballerini,True,0,94,94,Yeah Boy,1
Rihanna,False,0,83,95,Sex With Me,15
Luke Combs,True,0,96,96,Hurricane,1
G-Eazy Featuring Marc E. Bassy,False,99,97,97,Some Kind Of Drug,3
Nicky Jam,False,0,98,98,El Amante,2
Childish Gambino,False,98,48,99,Redbone,12
Martin Garrix & Dua Lipa,False,0,88,100,Scared To Be Lonely,2
