artist,isNew,last,peak,rank,title,week
Blake Shelton,False,82,79,89,Don't Make Me,5
Beyonce,False,98,90,90,Get Me Bodied,2
Colbie Caillat,True,0,91,91,Bubbly,1
Katharine McPhee,False,76,29,92,Over It,16
Tim McGraw With Faith Hill,True,0,93,93,I Need You,1
Lily Allen,False,0,49,94,Smile,16
Amy Winehouse,False,0,82,95,You Know I'm No Good,7
Boys Like Girls,True,0,96,96,The Great Escape,1
Linkin Park,True,0,97,97,Bleed It Out,1
Kenny Chesney,False,93,61,98,Beer In Mexico,17
Linkin Park,True,0,99,99,Given Up,1
The Killers,False,84,62,100,Read My Mind,14
