artist,isNew,last,peak,rank,title,week
DJ Khaled Featuring Kanye West & T-Pain,True,0,69,69,Go Hard,1
Artists Stand Up To Cancer,False,36,11,70,Just Stand Up!,4
Slim Featuring Yung Joc,False,78,71,71,So Fly,4
Rick Ross Featuring Nelly & Avery Storm,False,64,41,72,Here I Am,13
Lady Gaga Featuring Colby O'Donis,False,75,73,73,Just Dance,7
Gym Class Heroes Featuring The-Dream,False,59,59,74,Cookie Jar,4
Matt Nathanson,False,85,75,75,Come On Get Higher,4
September,False,81,76,76,Cry For You,6
WE the Kings,False,77,70,77,Check Yes Juliet (Run Baby Run),10
Keith Anderson,False,70,48,78,I Still Miss You,15
Keith Urban,False,65,44,79,You Look Good In My Shirt,14
The Ting Tings,False,63,55,80,Shut Up And Let Me Go,10
The Lost Trailers,False,68,66,81,Holler Back,12
Sugarland,False,67,18,82,All I Want To Do,14
Taylor Swift,False,66,33,83,Should've Said No,18
Keri Hilson,False,80,78,84,Energy,7
Metallica,False,0,31,85,The Day That Never Comes,4
Paramore,False,76,66,86,That's What You Get,16
Brandy,False,83,83,87,Right Here (Departed),2
Jonas Brothers,False,84,84,88,Lovebug,2
Alicia Keys,False,97,89,89,Superwoman,2
Boys Like Girls,False,86,76,90,Thunder,13
Montgomery Gentry,False,96,91,91,Roll With Me,2
Lil Wayne Featuring Jay-Z,False,87,62,92,Mr. Carter,16
Natasha Bedingfield,True,0,93,93,Angel,1
Alan Jackson,False,89,40,94,Good Time,20
Tim McGraw,False,100,95,95,Let It Go,2
Luke Bryan,False,95,95,96,Country Man,3
Joshua Radin,False,82,82,97,I'd Rather Be With You,2
Demi Lovato,False,93,43,98,Get Back,6
Maroon 5 Featuring Rihanna,False,90,51,99,If I Never See Your Face Again,20
Luis Fonsi,False,92,92,100,No Me Doy Por Vencido,3
