artist,isNew,last,peak,rank,title,week
Quavo,False,53,52,59,W O R K I N  M E,11
Tiesto & Dzeko Featuring Preme & Post Malone,False,62,52,60,Jackie Chan,16
Jimmie Allen,False,69,61,61,Best Shot,6
Shawn Mendes X Zedd,False,68,62,62,Lost In Japan,5
Mitchell Tenpenny,False,72,63,63,Drunk Me,11
Bryce Vine,False,64,46,64,Drew Barrymore,11
Billie Eilish,True,0,65,65,When The Party's Over,1
Lil Peep & XXXTENTACION,False,55,13,66,Falling Down,6
Lady Gaga,False,54,36,67,I'll Never Love Again,3
French Montana Featuring Drake,False,67,47,68,No Stylist,5
Meek Mill Featuring Jeremih & PnB Rock,False,73,69,69,Dangerous,10
Russell Dickerson,False,65,52,70,Blue Tacoma,10
Chris Young,False,78,71,71,Hangin' On,8
Future & Juice WRLD Featuring Young Scooter,True,0,72,72,Jet Lag,1
"DJ Khaled Featuring Justin Bieber, Chance The Rapper & Quavo",False,45,5,73,No Brainer,13
Eminem,False,57,43,74,Venom,4
Lauren Daigle,False,75,44,75,You Say,15
Cole Swindell,False,56,49,76,Break Up In The End,16
Calvin Harris & Sam Smith,False,80,65,77,Promises,10
Eminem Featuring Joyner Lucas,False,74,6,78,Lucky You,8
Eminem,False,70,3,79,Killshot,6
Lil Mosey,False,92,80,80,Noticed,5
Maren Morris,False,85,81,81,Rich,3
Future & Juice WRLD,True,0,82,82,Astronauts,1
Khalid & Kane Brown,True,0,83,83,Saturday Nights,1
Old Dominion,False,79,48,84,Hotel Key,17
Daniel Caesar Featuring H.E.R.,False,81,75,85,Best Part,14
Yella Beezy,False,82,69,86,That's On Me,13
Chris Janson,False,87,82,87,Drunk Girl,9
Khalid Featuring Empress Of,True,0,88,88,Suncity,1
Khalid,True,0,89,89,Vertigo,1
Lil Uzi Vert,False,77,24,90,New Patek,6
Lil Yachty Featuring Juice WRLD,True,0,91,91,Yacht Club,1
Juice WRLD,True,0,92,92,Make It Back,1
Dua Lipa & BLACKPINK,True,0,93,93,Kiss And Make Up,1
Eric Church,False,89,68,94,Desperate Man,12
Pardison Fontaine Featuring Cardi B,False,0,92,95,Backin' It Up,2
Weezer,False,84,51,96,Africa,15
Silk City x Dua Lipa,False,97,96,97,Electricity,3
Lil Yachty Featuring Playboi Carti,True,0,98,98,Get Dripped,1
Jason Aldean Featuring Miranda Lambert,False,98,32,99,Drowns The Whiskey,18
Dierks Bentley Featuring Brothers Osborne,True,0,100,100,Burning Man,1
